Plot Title: 20775523,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Full Range, μS/cm (LGR S/N: 20775523, SEN S/N: 20775523)","Temp, °C (LGR S/N: 20775523, SEN S/N: 20775523)",Coupler Detached (LGR S/N: 20775523),End Of File (LGR S/N: 20775523)
6228,2023-04-05T15:26:21Z,41.6,35.2,6.5,,
6229,2023-04-05T15:26:24Z,41.6,35.2,6.49,,
6230,2023-04-05T15:26:27Z,41.6,35.2,6.48,,
6231,2023-04-05T15:26:30Z,41.6,35.2,6.49,,
6232,2023-04-05T15:26:33Z,41.6,35.2,6.5,,
6233,2023-04-05T15:26:36Z,41.6,35.2,6.49,,
6234,2023-04-05T15:26:39Z,41.6,35.2,6.49,,
6235,2023-04-05T15:26:42Z,41.6,35.2,6.5,,
6236,2023-04-05T15:26:45Z,41.6,35.2,6.49,,
6237,2023-04-05T15:26:48Z,41.6,35.2,6.48,,
6238,2023-04-05T15:26:51Z,41.6,35.2,6.49,,
6239,2023-04-05T15:26:54Z,41.6,35.2,6.5,,
6240,2023-04-05T15:26:57Z,41.6,35.2,6.49,,
6241,2023-04-05T15:27:00Z,41.6,35.2,6.5,,
6242,2023-04-05T15:27:03Z,41.6,35.6,6.49,,
6243,2023-04-05T15:27:06Z,41.6,35.2,6.48,,
6244,2023-04-05T15:27:09Z,41.6,35.2,6.49,,
6245,2023-04-05T15:27:12Z,41.6,35.6,6.48,,
6246,2023-04-05T15:27:15Z,41.6,35.2,6.49,,
6247,2023-04-05T15:27:18Z,41.6,35.2,6.5,,
6248,2023-04-05T15:27:21Z,41.6,35.2,6.49,,
6249,2023-04-05T15:27:24Z,41.6,35.2,6.5,,
6250,2023-04-05T15:27:27Z,41.6,35.2,6.49,,
6251,2023-04-05T15:27:30Z,41.6,35.2,6.49,,
6252,2023-04-05T15:27:33Z,41.6,35.2,6.5,,
6253,2023-04-05T15:27:36Z,41.6,35.2,6.49,,
6254,2023-04-05T15:27:39Z,41.6,35.2,6.49,,
6255,2023-04-05T15:27:42Z,41.6,35.6,6.49,,
6256,2023-04-05T15:27:45Z,41.6,35.6,6.48,,
6257,2023-04-05T15:27:48Z,41.6,35.2,6.49,,
6258,2023-04-05T15:27:51Z,41.6,35.2,6.49,,
6259,2023-04-05T15:27:54Z,41.6,35.2,6.48,,
6260,2023-04-05T15:27:57Z,41.6,35.2,6.49,,
6261,2023-04-05T15:28:00Z,41.6,35.6,6.49,,
6262,2023-04-05T15:28:03Z,41.6,35.2,6.48,,
6263,2023-04-05T15:28:06Z,41.6,35.2,6.49,,
6264,2023-04-05T15:28:09Z,41.6,35.2,6.48,,
6265,2023-04-05T15:28:12Z,41.6,35.2,6.48,,
6266,2023-04-05T15:28:15Z,41.6,35.2,6.49,,
6267,2023-04-05T15:28:18Z,41.6,35.6,6.49,,
6268,2023-04-05T15:28:21Z,41.6,35.2,6.48,,
6269,2023-04-05T15:28:24Z,41.6,35.6,6.48,,
6270,2023-04-05T15:28:27Z,41.6,35.2,6.49,,
6271,2023-04-05T15:28:30Z,41.6,35.2,6.49,,
6272,2023-04-05T15:28:33Z,41.6,35.2,6.49,,
6273,2023-04-05T15:28:36Z,41.6,35.6,6.49,,
6274,2023-04-05T15:28:39Z,41.6,35.2,6.48,,
6275,2023-04-05T15:28:42Z,41.6,35.2,6.49,,
6276,2023-04-05T15:28:45Z,41.6,35.2,6.49,,
6277,2023-04-05T15:28:48Z,41.6,35.2,6.49,,
6278,2023-04-05T15:28:51Z,41.6,35.2,6.48,,
6279,2023-04-05T15:28:54Z,41.6,35.2,6.49,,
6280,2023-04-05T15:28:57Z,41.6,35.2,6.49,,
6281,2023-04-05T15:29:00Z,41.6,35.2,6.49,,
6282,2023-04-05T15:29:03Z,41.6,35.2,6.49,,
6283,2023-04-05T15:29:06Z,41.6,35.2,6.49,,
6284,2023-04-05T15:29:09Z,41.6,35.6,6.48,,
6285,2023-04-05T15:29:12Z,41.6,35.2,6.49,,
6286,2023-04-05T15:29:15Z,41.6,35.2,6.48,,
6287,2023-04-05T15:29:18Z,41.6,35.2,6.49,,
6288,2023-04-05T15:29:21Z,41.6,35.2,6.49,,
6289,2023-04-05T15:29:24Z,41.6,35.2,6.48,,
6290,2023-04-05T15:29:27Z,41.6,35.2,6.49,,
6291,2023-04-05T15:29:30Z,41.6,35.2,6.48,,
6292,2023-04-05T15:29:33Z,41.6,35.2,6.49,,
6293,2023-04-05T15:29:36Z,41.6,35.6,6.49,,
6294,2023-04-05T15:29:39Z,41.6,35.2,6.49,,
6295,2023-04-05T15:29:42Z,41.6,35.2,6.48,,
6296,2023-04-05T15:29:45Z,41.6,35.2,6.5,,
6297,2023-04-05T15:29:48Z,41.6,35.2,6.48,,
6298,2023-04-05T15:29:51Z,41.6,35.2,6.49,,
6299,2023-04-05T15:29:54Z,41.6,35.2,6.48,,
6300,2023-04-05T15:29:57Z,41.6,35.2,6.49,,
6301,2023-04-05T15:30:00Z,41.6,35.2,6.49,,
6302,2023-04-05T15:30:03Z,41.6,35.2,6.49,,
6303,2023-04-05T15:30:06Z,41.6,35.2,6.48,,
6304,2023-04-05T15:30:09Z,41.6,35.2,6.49,,
6305,2023-04-05T15:30:12Z,41.6,35.6,6.49,,
6306,2023-04-05T15:30:15Z,41.6,35.6,6.49,,
6307,2023-04-05T15:30:18Z,41.6,35.2,6.49,,
6308,2023-04-05T15:30:21Z,41.6,35.2,6.5,,
6309,2023-04-05T15:30:24Z,41.6,35.2,6.49,,
6310,2023-04-05T15:30:27Z,41.6,35.2,6.49,,
6311,2023-04-05T15:30:30Z,41.6,35.2,6.5,,
6312,2023-04-05T15:30:33Z,41.6,35.2,6.49,,
6313,2023-04-05T15:30:36Z,41.6,35.2,6.5,,
6314,2023-04-05T15:30:39Z,41.6,35.2,6.49,,
6315,2023-04-05T15:30:42Z,41.6,35.2,6.49,,
6316,2023-04-05T15:30:45Z,41.6,35.2,6.49,,
6317,2023-04-05T15:30:48Z,41.6,35.2,6.49,,
6318,2023-04-05T15:30:51Z,41.6,35.2,6.49,,
6319,2023-04-05T15:30:54Z,41.6,35.2,6.49,,
6320,2023-04-05T15:30:57Z,41.6,35.2,6.49,,
6321,2023-04-05T15:31:00Z,41.6,35.2,6.48,,
6322,2023-04-05T15:31:03Z,41.6,35.6,6.5,,
6323,2023-04-05T15:31:06Z,41.6,35.2,6.49,,
6324,2023-04-05T15:31:09Z,41.6,35.2,6.49,,
6325,2023-04-05T15:31:12Z,41.6,35.2,6.5,,
6326,2023-04-05T15:31:15Z,41.6,35.2,6.49,,
6327,2023-04-05T15:31:18Z,41.7,35.2,6.49,,
6328,2023-04-05T15:31:21Z,41.7,35.2,6.49,,
6329,2023-04-05T15:31:24Z,41.6,35.2,6.49,,
6330,2023-04-05T15:31:27Z,41.6,35.2,6.49,,
6331,2023-04-05T15:31:30Z,41.6,35.2,6.5,,
6332,2023-04-05T15:31:33Z,41.6,35.2,6.49,,
6333,2023-04-05T15:31:36Z,41.7,35.2,6.49,,
6334,2023-04-05T15:31:39Z,41.6,35.2,6.49,,
6335,2023-04-05T15:31:42Z,41.6,35.2,6.49,,
6336,2023-04-05T15:31:45Z,41.6,35.2,6.49,,
6337,2023-04-05T15:31:48Z,41.6,35.2,6.49,,
6338,2023-04-05T15:31:51Z,41.6,35.2,6.49,,
6339,2023-04-05T15:31:54Z,41.6,35.2,6.48,,
6340,2023-04-05T15:31:57Z,41.6,35.2,6.49,,
6341,2023-04-05T15:32:00Z,41.6,35.2,6.5,,
6342,2023-04-05T15:32:03Z,41.6,35.2,6.49,,
6343,2023-04-05T15:32:06Z,41.6,35.2,6.49,,
6344,2023-04-05T15:32:09Z,41.6,35.2,6.48,,
6345,2023-04-05T15:32:12Z,41.7,35.2,6.49,,
6346,2023-04-05T15:32:15Z,41.6,35.2,6.49,,
6347,2023-04-05T15:32:18Z,41.6,35.2,6.49,,
6348,2023-04-05T15:32:21Z,41.7,35.2,6.48,,
6349,2023-04-05T15:32:24Z,41.6,35.2,6.5,,
6350,2023-04-05T15:32:27Z,41.6,35.2,6.49,,
6351,2023-04-05T15:32:30Z,41.7,35.2,6.48,,
6352,2023-04-05T15:32:33Z,41.6,35.2,6.49,,
6353,2023-04-05T15:32:36Z,41.6,35.2,6.49,,
6354,2023-04-05T15:32:39Z,41.6,35.2,6.49,,
6355,2023-04-05T15:32:42Z,41.6,35.2,6.5,,
6356,2023-04-05T15:32:45Z,41.6,35.6,6.49,,
6357,2023-04-05T15:32:48Z,41.6,35.2,6.49,,
6358,2023-04-05T15:32:51Z,41.6,35.2,6.49,,
6359,2023-04-05T15:32:54Z,41.6,35.2,6.48,,
6360,2023-04-05T15:32:57Z,41.7,35.2,6.49,,
6361,2023-04-05T15:33:00Z,41.6,35.6,6.48,,
6362,2023-04-05T15:33:03Z,41.6,35.6,6.49,,
6363,2023-04-05T15:33:06Z,41.6,35.2,6.49,,
6364,2023-04-05T15:33:09Z,41.7,35.2,6.48,,
6365,2023-04-05T15:33:12Z,41.6,35.6,6.49,,
6366,2023-04-05T15:33:15Z,41.6,35.2,6.5,,
6367,2023-04-05T15:33:18Z,41.6,35.6,6.49,,
6368,2023-04-05T15:33:21Z,41.6,35.2,6.49,,
6369,2023-04-05T15:33:24Z,41.6,35.6,6.5,,
6370,2023-04-05T15:33:27Z,41.6,35.2,6.49,,
6371,2023-04-05T15:33:30Z,41.6,35.2,6.48,,
6372,2023-04-05T15:33:33Z,41.6,35.2,6.5,,
6373,2023-04-05T15:33:36Z,41.7,35.2,6.5,,
6374,2023-04-05T15:33:39Z,41.6,35.2,6.49,,
6375,2023-04-05T15:33:42Z,41.6,35.2,6.49,,
6376,2023-04-05T15:33:45Z,41.7,35.2,6.49,,
6377,2023-04-05T15:33:48Z,41.6,35.2,6.49,,
6378,2023-04-05T15:33:51Z,41.6,35.2,6.49,,
6379,2023-04-05T15:33:54Z,41.7,35.2,6.49,,
6380,2023-04-05T15:33:57Z,41.6,35.2,6.5,,
6381,2023-04-05T15:34:00Z,41.6,35.6,6.49,,
6382,2023-04-05T15:34:03Z,41.6,35.2,6.49,,
6383,2023-04-05T15:34:06Z,41.6,35.2,6.5,,
6384,2023-04-05T15:34:09Z,41.6,35.2,6.49,,
6385,2023-04-05T15:34:12Z,41.7,35.2,6.49,,
6386,2023-04-05T15:34:15Z,41.6,35.2,6.49,,
6387,2023-04-05T15:34:18Z,41.6,35.2,6.49,,
6388,2023-04-05T15:34:21Z,41.6,35.2,6.5,,
6389,2023-04-05T15:34:24Z,41.6,35.2,6.48,,
6390,2023-04-05T15:34:27Z,41.6,35.2,6.49,,
6391,2023-04-05T15:34:30Z,41.6,35.2,6.48,,
6392,2023-04-05T15:34:33Z,41.6,35.2,6.49,,
6393,2023-04-05T15:34:36Z,41.6,35.6,6.5,,
6394,2023-04-05T15:34:39Z,41.6,35.2,6.5,,
6395,2023-04-05T15:34:42Z,41.6,35.2,6.49,,
6396,2023-04-05T15:34:45Z,41.6,35.2,6.48,,
6397,2023-04-05T15:34:48Z,41.6,35.2,6.49,,
6398,2023-04-05T15:34:51Z,41.6,35.2,6.49,,
6399,2023-04-05T15:34:54Z,41.6,35.2,6.49,,
6400,2023-04-05T15:34:57Z,41.6,35.2,6.49,,
6401,2023-04-05T15:35:00Z,41.6,35.2,6.49,,
6402,2023-04-05T15:35:03Z,41.6,35.2,6.49,,
6403,2023-04-05T15:35:06Z,41.6,35.2,6.49,,
6404,2023-04-05T15:35:09Z,41.6,35.2,6.49,,
6405,2023-04-05T15:35:12Z,41.6,35.2,6.49,,
6406,2023-04-05T15:35:15Z,41.6,35.2,6.49,,
6407,2023-04-05T15:35:18Z,41.6,35.2,6.49,,
6408,2023-04-05T15:35:21Z,41.7,35.2,6.5,,
6409,2023-04-05T15:35:24Z,41.6,35.2,6.5,,
6410,2023-04-05T15:35:27Z,41.7,35.6,6.49,,
6411,2023-04-05T15:35:30Z,41.6,35.2,6.49,,
6412,2023-04-05T15:35:33Z,41.7,35.2,6.49,,
6413,2023-04-05T15:35:36Z,41.6,35.2,6.49,,
6414,2023-04-05T15:35:39Z,41.6,35.2,6.5,,
6415,2023-04-05T15:35:42Z,41.6,35.2,6.49,,
6416,2023-04-05T15:35:45Z,41.6,35.2,6.49,,
6417,2023-04-05T15:35:48Z,41.6,35.2,6.49,,
6418,2023-04-05T15:35:51Z,41.6,35.2,6.49,,
6419,2023-04-05T15:35:54Z,41.6,35.2,6.49,,
6420,2023-04-05T15:35:57Z,41.6,35.2,6.49,,
6421,2023-04-05T15:36:00Z,41.6,35.2,6.49,,
6422,2023-04-05T15:36:03Z,41.6,35.2,6.49,,
6423,2023-04-05T15:36:06Z,41.7,35.2,6.52,,
6424,2023-04-05T15:36:09Z,41.7,35.2,6.5,,
6425,2023-04-05T15:36:12Z,41.6,35.2,6.5,,
6426,2023-04-05T15:36:15Z,41.6,35.6,6.49,,
6427,2023-04-05T15:36:18Z,41.6,35.2,6.48,,
6428,2023-04-05T15:36:21Z,41.6,35.6,6.49,,
6429,2023-04-05T15:36:24Z,41.6,35.2,6.49,,
6430,2023-04-05T15:36:27Z,41.7,35.2,6.5,,
6431,2023-04-05T15:36:30Z,41.6,35.2,6.48,,
6432,2023-04-05T15:36:33Z,41.6,35.2,6.5,,
6433,2023-04-05T15:36:36Z,41.6,35.2,6.5,,
6434,2023-04-05T15:36:39Z,41.6,35.2,6.49,,
6435,2023-04-05T15:36:42Z,41.6,35.6,6.48,,
6436,2023-04-05T15:36:45Z,41.6,35.6,6.49,,
6437,2023-04-05T15:36:48Z,41.6,35.2,6.49,,
6438,2023-04-05T15:36:51Z,41.6,35.2,6.49,,
6439,2023-04-05T15:36:54Z,41.6,35.6,6.49,,
6440,2023-04-05T15:36:57Z,41.7,35.6,6.49,,
6441,2023-04-05T15:37:00Z,41.6,35.2,6.5,,
6442,2023-04-05T15:37:03Z,41.6,35.2,6.49,,
6443,2023-04-05T15:37:06Z,41.6,35.2,6.5,,
6444,2023-04-05T15:37:09Z,41.7,35.2,6.5,,
6445,2023-04-05T15:37:12Z,41.6,35.2,6.5,,
6446,2023-04-05T15:37:15Z,41.6,35.2,6.49,,
6447,2023-04-05T15:37:18Z,41.7,35.2,6.49,,
6448,2023-04-05T15:37:21Z,41.6,35.2,6.5,,
6449,2023-04-05T15:37:24Z,41.6,35.2,6.48,,
6450,2023-04-05T15:37:27Z,41.6,35.6,6.5,,
6451,2023-04-05T15:37:30Z,41.6,35.2,6.49,,
6452,2023-04-05T15:37:33Z,41.6,35.6,6.49,,
6453,2023-04-05T15:37:36Z,41.6,35.2,6.5,,
6454,2023-04-05T15:37:39Z,41.6,35.2,6.5,,
6455,2023-04-05T15:37:42Z,41.6,35.2,6.5,,
6456,2023-04-05T15:37:45Z,41.6,35.2,6.5,,
6457,2023-04-05T15:37:48Z,41.6,35.2,6.5,,
6458,2023-04-05T15:37:51Z,41.6,35.2,6.49,,
6459,2023-04-05T15:37:54Z,41.7,35.2,6.49,,
6460,2023-04-05T15:37:57Z,41.6,35.6,6.5,,
6461,2023-04-05T15:38:00Z,41.6,35.2,6.5,,
6462,2023-04-05T15:38:03Z,41.6,35.2,6.49,,
6463,2023-04-05T15:38:06Z,41.6,35.6,6.49,,
6464,2023-04-05T15:38:09Z,41.6,35.6,6.5,,
6465,2023-04-05T15:38:12Z,41.8,35.2,6.49,,
6466,2023-04-05T15:38:15Z,41.6,35.2,6.5,,
6467,2023-04-05T15:38:18Z,41.6,35.2,6.5,,
6468,2023-04-05T15:38:21Z,41.6,35.2,6.49,,
6469,2023-04-05T15:38:24Z,41.6,35.2,6.5,,
6470,2023-04-05T15:38:27Z,41.7,35.2,6.49,,
6471,2023-04-05T15:38:30Z,41.6,35.2,6.49,,
6472,2023-04-05T15:38:33Z,41.7,35.2,6.49,,
6473,2023-04-05T15:38:36Z,41.6,35.6,6.5,,
6474,2023-04-05T15:38:39Z,41.6,35.6,6.5,,
6475,2023-04-05T15:38:42Z,41.6,35.6,6.49,,
6476,2023-04-05T15:38:45Z,41.7,35.2,6.49,,
6477,2023-04-05T15:38:48Z,41.7,35.2,6.5,,
6478,2023-04-05T15:38:51Z,41.6,35.2,6.49,,
6479,2023-04-05T15:38:54Z,41.6,35.2,6.49,,
6480,2023-04-05T15:38:57Z,41.6,35.2,6.49,,
6481,2023-04-05T15:39:00Z,41.6,35.2,6.5,,
6482,2023-04-05T15:39:03Z,41.6,35.6,6.49,,
6483,2023-04-05T15:39:06Z,41.7,35.2,6.49,,
6484,2023-04-05T15:39:09Z,41.7,35.2,6.5,,
6485,2023-04-05T15:39:12Z,41.7,35.6,6.5,,
6486,2023-04-05T15:39:15Z,41.6,35.6,6.49,,
6487,2023-04-05T15:39:18Z,41.6,35.2,6.49,,
6488,2023-04-05T15:39:21Z,41.8,35.2,6.49,,
6489,2023-04-05T15:39:24Z,41.6,35.2,6.49,,
6490,2023-04-05T15:39:27Z,41.6,35.2,6.5,,
6491,2023-04-05T15:39:30Z,41.6,35.2,6.49,,
6492,2023-04-05T15:39:33Z,41.6,35.6,6.49,,
6493,2023-04-05T15:39:36Z,41.6,35.2,6.5,,
6494,2023-04-05T15:39:39Z,41.6,35.2,6.5,,
6495,2023-04-05T15:39:42Z,41.6,35.2,6.49,,
6496,2023-04-05T15:39:45Z,41.6,35.2,6.49,,
6497,2023-04-05T15:39:48Z,41.6,35.6,6.5,,
6498,2023-04-05T15:39:51Z,41.6,35.2,6.49,,
6499,2023-04-05T15:39:54Z,41.6,35.2,6.49,,
6500,2023-04-05T15:39:57Z,41.6,35.2,6.49,,
6501,2023-04-05T15:40:00Z,41.6,35.6,6.5,,
6502,2023-04-05T15:40:03Z,41.6,35.2,6.49,,
6503,2023-04-05T15:40:06Z,41.6,35.2,6.49,,
6504,2023-04-05T15:40:09Z,41.6,35.6,6.5,,
6505,2023-04-05T15:40:12Z,41.6,35.6,6.49,,
6506,2023-04-05T15:40:15Z,41.6,35.2,6.5,,
6507,2023-04-05T15:40:18Z,41.6,35.2,6.52,,
6508,2023-04-05T15:40:21Z,41.6,35.6,6.49,,
6509,2023-04-05T15:40:24Z,41.6,35.2,6.5,,
6510,2023-04-05T15:40:27Z,41.6,35.2,6.49,,
6511,2023-04-05T15:40:30Z,41.6,35.2,6.5,,
6512,2023-04-05T15:40:33Z,41.6,35.6,6.49,,
6513,2023-04-05T15:40:36Z,41.6,35.2,6.5,,
6514,2023-04-05T15:40:39Z,41.6,35.2,6.49,,
6515,2023-04-05T15:40:42Z,41.7,35.2,6.49,,
6516,2023-04-05T15:40:45Z,41.7,35.6,6.49,,
6517,2023-04-05T15:40:48Z,41.7,35.2,6.49,,
6518,2023-04-05T15:40:51Z,41.6,35.2,6.49,,
6519,2023-04-05T15:40:54Z,41.6,35.2,6.49,,
6520,2023-04-05T15:40:57Z,41.6,35.2,6.5,,
6521,2023-04-05T15:41:00Z,41.6,35.2,6.5,,
6522,2023-04-05T15:41:03Z,41.6,35.2,6.5,,
6523,2023-04-05T15:41:06Z,41.6,35.2,6.49,,
6524,2023-04-05T15:41:09Z,41.6,35.2,6.5,,
6525,2023-04-05T15:41:12Z,41.6,35.2,6.49,,
6526,2023-04-05T15:41:15Z,41.6,35.2,6.49,,
6527,2023-04-05T15:41:18Z,41.7,35.2,6.49,,
6528,2023-04-05T15:41:21Z,41.6,35.2,6.49,,
6529,2023-04-05T15:41:24Z,41.6,35.2,6.5,,
6530,2023-04-05T15:41:27Z,41.6,35.2,6.52,,
6531,2023-04-05T15:41:30Z,41.6,35.2,6.49,,
6532,2023-04-05T15:41:33Z,41.6,35.2,6.5,,
6533,2023-04-05T15:41:36Z,41.6,35.2,6.5,,
6534,2023-04-05T15:41:39Z,41.6,35.2,6.5,,
6535,2023-04-05T15:41:42Z,41.7,35.2,6.49,,
6536,2023-04-05T15:41:45Z,41.6,35.2,6.49,,
6537,2023-04-05T15:41:48Z,41.6,35.2,6.5,,
6538,2023-04-05T15:41:51Z,41.6,35.6,6.49,,
6539,2023-04-05T15:41:54Z,41.6,35.2,6.49,,
6540,2023-04-05T15:41:57Z,41.7,35.2,6.49,,
6541,2023-04-05T15:42:00Z,41.7,35.2,6.5,,
6542,2023-04-05T15:42:03Z,41.7,35.6,6.49,,
6543,2023-04-05T15:42:06Z,41.6,35.2,6.5,,
6544,2023-04-05T15:42:09Z,41.6,35.2,6.49,,
6545,2023-04-05T15:42:12Z,41.6,35.2,6.5,,
6546,2023-04-05T15:42:15Z,41.6,35.2,6.49,,
6547,2023-04-05T15:42:18Z,41.6,35.2,6.48,,
6548,2023-04-05T15:42:21Z,41.6,35.2,6.49,,
6549,2023-04-05T15:42:24Z,41.7,35.2,6.49,,
6550,2023-04-05T15:42:27Z,41.6,35.2,6.48,,
6551,2023-04-05T15:42:30Z,41.6,35.2,6.5,,
6552,2023-04-05T15:42:33Z,41.6,35.2,6.49,,
6553,2023-04-05T15:42:36Z,41.7,35.2,6.5,,
6554,2023-04-05T15:42:39Z,41.6,35.2,6.5,,
6555,2023-04-05T15:42:42Z,41.6,35.2,6.49,,
6556,2023-04-05T15:42:45Z,41.6,35.2,6.49,,
6557,2023-04-05T15:42:48Z,41.6,35.2,6.49,,
6558,2023-04-05T15:42:51Z,41.6,35.2,6.49,,
6559,2023-04-05T15:42:54Z,41.6,35.2,6.49,,
6560,2023-04-05T15:42:57Z,41.6,35.2,6.48,,
6561,2023-04-05T15:43:00Z,41.7,35.6,6.49,,
6562,2023-04-05T15:43:03Z,41.6,35.2,6.48,,
6563,2023-04-05T15:43:06Z,41.6,35.2,6.48,,
6564,2023-04-05T15:43:09Z,41.6,35.2,6.5,,
6565,2023-04-05T15:43:12Z,41.6,35.2,6.49,,
6566,2023-04-05T15:43:15Z,41.7,35.2,6.49,,
6567,2023-04-05T15:43:18Z,41.6,35.2,6.48,,
6568,2023-04-05T15:43:21Z,41.7,35.2,6.49,,
6569,2023-04-05T15:43:24Z,41.6,35.2,6.49,,
6570,2023-04-05T15:43:27Z,41.6,35.6,6.49,,
6571,2023-04-05T15:43:30Z,41.6,35.2,6.49,,
6572,2023-04-05T15:43:33Z,41.6,35.2,6.49,,
6573,2023-04-05T15:43:36Z,41.6,35.2,6.49,,
6574,2023-04-05T15:43:39Z,41.6,35.6,6.49,,
6575,2023-04-05T15:43:42Z,41.6,35.2,6.49,,
6576,2023-04-05T15:43:45Z,41.8,35.2,6.5,,
6577,2023-04-05T15:43:48Z,41.6,35.2,6.49,,
6578,2023-04-05T15:43:51Z,41.6,35.2,6.49,,
6579,2023-04-05T15:43:54Z,41.6,35.6,6.49,,
6580,2023-04-05T15:43:57Z,41.6,35.2,6.49,,
6581,2023-04-05T15:44:00Z,41.6,35.2,6.49,,
6582,2023-04-05T15:44:03Z,41.6,35.2,6.48,,
6583,2023-04-05T15:44:06Z,41.7,35.2,6.49,,
6584,2023-04-05T15:44:09Z,41.6,35.2,6.49,,
6585,2023-04-05T15:44:12Z,41.6,35.2,6.49,,
6586,2023-04-05T15:44:15Z,41.7,35.2,6.48,,
6587,2023-04-05T15:44:18Z,41.6,35.6,6.49,,
6588,2023-04-05T15:44:21Z,41.6,35.2,6.49,,
6589,2023-04-05T15:44:24Z,41.7,35.2,6.48,,
6590,2023-04-05T15:44:27Z,41.6,35.2,6.48,,
6591,2023-04-05T15:44:30Z,41.6,35.2,6.48,,
6592,2023-04-05T15:44:33Z,41.6,35.2,6.48,,
6593,2023-04-05T15:44:36Z,41.6,35.2,6.48,,
6594,2023-04-05T15:44:39Z,41.6,35.2,6.48,,
6595,2023-04-05T15:44:42Z,41.6,35.2,6.49,,
6596,2023-04-05T15:44:45Z,41.6,35.2,6.48,,
6597,2023-04-05T15:44:48Z,41.6,35.2,6.49,,
6598,2023-04-05T15:44:51Z,41.6,35.2,6.48,,
6599,2023-04-05T15:44:54Z,41.6,35.2,6.49,,
6600,2023-04-05T15:44:57Z,41.6,35.2,6.5,,
6601,2023-04-05T15:45:00Z,41.6,35.2,6.48,,
6602,2023-04-05T15:45:03Z,41.6,35.6,6.49,,
6603,2023-04-05T15:45:06Z,41.7,35.2,6.48,,
6604,2023-04-05T15:45:09Z,41.6,35.2,6.49,,
6605,2023-04-05T15:45:12Z,41.6,35.2,6.48,,
6606,2023-04-05T15:45:15Z,41.7,35.2,6.48,,
6607,2023-04-05T15:45:18Z,41.6,35.2,6.48,,
6608,2023-04-05T15:45:21Z,41.7,35.2,6.49,,
6609,2023-04-05T15:45:24Z,41.6,35.2,6.49,,
6610,2023-04-05T15:45:27Z,41.6,35.2,6.5,,
6611,2023-04-05T15:45:30Z,41.6,35.2,6.48,,
6612,2023-04-05T15:45:33Z,41.6,35.6,6.49,,
6613,2023-04-05T15:45:36Z,41.6,35.2,6.48,,
6614,2023-04-05T15:45:39Z,41.6,35.2,6.49,,
6615,2023-04-05T15:45:42Z,41.6,35.2,6.49,,
6616,2023-04-05T15:45:45Z,41.6,35.2,6.48,,
6617,2023-04-05T15:45:48Z,41.6,35.2,6.49,,
6618,2023-04-05T15:45:51Z,41.6,35.2,6.49,,
6619,2023-04-05T15:45:54Z,41.6,35.2,6.49,,
6620,2023-04-05T15:45:57Z,41.7,35.2,6.48,,
6621,2023-04-05T15:46:00Z,41.6,35.6,6.49,,
6622,2023-04-05T15:46:03Z,41.6,35.2,6.48,,
6623,2023-04-05T15:46:06Z,41.6,35.2,6.48,,
6624,2023-04-05T15:46:09Z,41.6,35.2,6.49,,
6625,2023-04-05T15:46:12Z,41.6,35.2,6.48,,
6626,2023-04-05T15:46:15Z,41.6,35.2,6.49,,
6627,2023-04-05T15:46:18Z,41.6,35.2,6.49,,
6628,2023-04-05T15:46:21Z,41.6,35.6,6.49,,
6629,2023-04-05T15:46:24Z,41.7,35.2,6.48,,
6630,2023-04-05T15:46:27Z,41.6,35.2,6.48,,
6631,2023-04-05T15:46:30Z,41.7,35.2,6.48,,
6632,2023-04-05T15:46:33Z,41.6,35.2,6.49,,
6633,2023-04-05T15:46:36Z,41.6,35.6,6.48,,
6634,2023-04-05T15:46:39Z,41.6,35.2,6.49,,
6635,2023-04-05T15:46:42Z,41.7,35.2,6.48,,
6636,2023-04-05T15:46:45Z,41.6,35.2,6.48,,
6637,2023-04-05T15:46:48Z,41.6,35.2,6.48,,
6638,2023-04-05T15:46:51Z,41.7,35.2,6.47,,
6639,2023-04-05T15:46:54Z,41.6,35.2,6.49,,
6640,2023-04-05T15:46:57Z,41.7,35.2,6.48,,
6641,2023-04-05T15:47:00Z,41.6,35.2,6.48,,
6642,2023-04-05T15:47:03Z,41.6,35.2,6.5,,
6643,2023-04-05T15:47:06Z,41.6,35.2,6.48,,
6644,2023-04-05T15:47:09Z,41.7,35.2,6.48,,
6645,2023-04-05T15:47:12Z,41.6,35.2,6.48,,
6646,2023-04-05T15:47:15Z,41.7,35.2,6.48,,
6647,2023-04-05T15:47:18Z,41.7,35.2,6.48,,
6648,2023-04-05T15:47:21Z,41.6,35.2,6.49,,
6649,2023-04-05T15:47:24Z,41.6,35.2,6.48,,
6650,2023-04-05T15:47:27Z,41.6,35.2,6.49,,
6651,2023-04-05T15:47:30Z,41.7,35.2,6.49,,
6652,2023-04-05T15:47:33Z,41.6,35.2,6.49,,
6653,2023-04-05T15:47:36Z,41.7,35.2,6.48,,
6654,2023-04-05T15:47:39Z,41.6,35.2,6.49,,
6655,2023-04-05T15:47:42Z,41.6,35.2,6.48,,
6656,2023-04-05T15:47:45Z,41.6,35.2,6.48,,
6657,2023-04-05T15:47:48Z,41.6,35.6,6.48,,
6658,2023-04-05T15:47:51Z,41.6,35.2,6.48,,
6659,2023-04-05T15:47:54Z,41.6,35.2,6.48,,
